dataset,split_id,sample_id,relative_path,label,subset,split_seed
organamnist,split_04,organamnist_5955,train/organamnist/train5955_8.png,8,train,1004
organamnist,split_04,organamnist_42841,test/organamnist/test1789_8.png,8,train,1004
organamnist,split_04,organamnist_30012,train/organamnist/train30012_7.png,7,train,1004
organamnist,split_04,organamnist_47668,test/organamnist/test6616_10.png,10,train,1004
organamnist,split_04,organamnist_22842,train/organamnist/train22842_4.png,4,train,1004
organamnist,split_04,organamnist_29436,train/organamnist/train29436_10.png,10,train,1004
organamnist,split_04,organamnist_2137,train/organamnist/train2137_7.png,7,train,1004
organamnist,split_04,organamnist_35165,val/organamnist/val604_7.png,7,train,1004
organamnist,split_04,organamnist_33238,train/organamnist/train33238_6.png,6,train,1004
organamnist,split_04,organamnist_35680,val/organamnist/val1119_7.png,7,train,1004
organamnist,split_04,organamnist_1800,train/organamnist/train1800_7.png,7,train,1004
organamnist,split_04,organamnist_33315,train/organamnist/train33315_6.png,6,train,1004
organamnist,split_04,organamnist_44821,test/organamnist/test3769_7.png,7,train,1004
organamnist,split_04,organamnist_10983,train/organamnist/train10983_4.png,4,train,1004
organamnist,split_04,organamnist_42674,test/organamnist/test1622_3.png,3,train,1004
organamnist,split_04,organamnist_29572,train/organamnist/train29572_9.png,9,train,1004
organamnist,split_04,organamnist_50696,test/organamnist/test9644_7.png,7,train,1004
organamnist,split_04,organamnist_19234,train/organamnist/train19234_6.png,6,train,1004
organamnist,split_04,organamnist_43722,test/organamnist/test2670_10.png,10,train,1004
organamnist,split_04,organamnist_44788,test/organamnist/test3736_5.png,5,train,1004
organamnist,split_04,organamnist_55119,test/organamnist/test14067_10.png,10,train,1004
organamnist,split_04,organamnist_33373,train/organamnist/train33373_10.png,10,train,1004
organamnist,split_04,organamnist_6945,train/organamnist/train6945_5.png,5,train,1004
organamnist,split_04,organamnist_48791,test/organamnist/test7739_0.png,0,train,1004
organamnist,split_04,organamnist_9399,train/organamnist/train9399_6.png,6,train,1004
organamnist,split_04,organamnist_22058,train/organamnist/train22058_4.png,4,train,1004
organamnist,split_04,organamnist_3875,train/organamnist/train3875_9.png,9,train,1004
organamnist,split_04,organamnist_4105,train/organamnist/train4105_8.png,8,train,1004
organamnist,split_04,organamnist_9056,train/organamnist/train9056_6.png,6,train,1004
organamnist,split_04,organamnist_10048,train/organamnist/train10048_2.png,2,train,1004
organamnist,split_04,organamnist_2669,train/organamnist/train2669_9.png,9,train,1004
organamnist,split_04,organamnist_27518,train/organamnist/train27518_6.png,6,train,1004
organamnist,split_04,organamnist_49572,test/organamnist/test8520_9.png,9,train,1004
organamnist,split_04,organamnist_34111,train/organamnist/train34111_5.png,5,train,1004
organamnist,split_04,organamnist_16898,train/organamnist/train16898_8.png,8,train,1004
organamnist,split_04,organamnist_14398,train/organamnist/train14398_1.png,1,train,1004
organamnist,split_04,organamnist_16526,train/organamnist/train16526_7.png,7,train,1004
organamnist,split_04,organamnist_22732,train/organamnist/train22732_7.png,7,train,1004
organamnist,split_04,organamnist_47746,test/organamnist/test6694_6.png,6,train,1004
organamnist,split_04,organamnist_4895,train/organamnist/train4895_5.png,5,train,1004
organamnist,split_04,organamnist_57356,test/organamnist/test16304_9.png,9,train,1004
organamnist,split_04,organamnist_6386,train/organamnist/train6386_10.png,10,train,1004
organamnist,split_04,organamnist_47366,test/organamnist/test6314_7.png,7,train,1004
organamnist,split_04,organamnist_54264,test/organamnist/test13212_10.png,10,train,1004
organamnist,split_04,organamnist_3888,train/organamnist/train3888_1.png,1,train,1004
organamnist,split_04,organamnist_36007,val/organamnist/val1446_2.png,2,train,1004
organamnist,split_04,organamnist_42606,test/organamnist/test1554_6.png,6,train,1004
organamnist,split_04,organamnist_48132,test/organamnist/test7080_10.png,10,train,1004
organamnist,split_04,organamnist_32036,train/organamnist/train32036_2.png,2,train,1004
organamnist,split_04,organamnist_41073,test/organamnist/test21_10.png,10,train,1004
organamnist,split_04,organamnist_6151,train/organamnist/train6151_0.png,0,train,1004
organamnist,split_04,organamnist_35970,val/organamnist/val1409_5.png,5,train,1004
organamnist,split_04,organamnist_31030,train/organamnist/train31030_10.png,10,train,1004
organamnist,split_04,organamnist_22322,train/organamnist/train22322_3.png,3,train,1004
organamnist,split_04,organamnist_6571,train/organamnist/train6571_4.png,4,train,1004
organamnist,split_04,organamnist_3613,train/organamnist/train3613_7.png,7,train,1004
organamnist,split_04,organamnist_4799,train/organamnist/train4799_7.png,7,train,1004
organamnist,split_04,organamnist_20914,train/organamnist/train20914_10.png,10,train,1004
organamnist,split_04,organamnist_25681,train/organamnist/train25681_4.png,4,train,1004
organamnist,split_04,organamnist_21153,train/organamnist/train21153_1.png,1,train,1004
organamnist,split_04,organamnist_28075,train/organamnist/train28075_9.png,9,train,1004
organamnist,split_04,organamnist_41039,val/organamnist/val6478_7.png,7,train,1004
organamnist,split_04,organamnist_42623,test/organamnist/test1571_9.png,9,train,1004
organamnist,split_04,organamnist_56090,test/organamnist/test15038_8.png,8,train,1004
organamnist,split_04,organamnist_55945,test/organamnist/test14893_9.png,9,train,1004
organamnist,split_04,organamnist_48283,test/organamnist/test7231_8.png,8,train,1004
organamnist,split_04,organamnist_44397,test/organamnist/test3345_9.png,9,train,1004
organamnist,split_04,organamnist_20758,train/organamnist/train20758_6.png,6,train,1004
organamnist,split_04,organamnist_11,train/organamnist/train11_9.png,9,train,1004
organamnist,split_04,organamnist_2299,train/organamnist/train2299_10.png,10,train,1004
organamnist,split_04,organamnist_52638,test/organamnist/test11586_10.png,10,train,1004
organamnist,split_04,organamnist_12637,train/organamnist/train12637_6.png,6,train,1004
organamnist,split_04,organamnist_39550,val/organamnist/val4989_6.png,6,train,1004
organamnist,split_04,organamnist_29480,train/organamnist/train29480_6.png,6,train,1004
organamnist,split_04,organamnist_8195,train/organamnist/train8195_5.png,5,train,1004
organamnist,split_04,organamnist_4216,train/organamnist/train4216_4.png,4,train,1004
organamnist,split_04,organamnist_7703,train/organamnist/train7703_6.png,6,train,1004
organamnist,split_04,organamnist_2657,train/organamnist/train2657_7.png,7,train,1004
organamnist,split_04,organamnist_50089,test/organamnist/test9037_9.png,9,train,1004
organamnist,split_04,organamnist_19847,train/organamnist/train19847_1.png,1,train,1004
organamnist,split_04,organamnist_58287,test/organamnist/test17235_6.png,6,train,1004
organamnist,split_04,organamnist_10904,train/organamnist/train10904_6.png,6,train,1004
organamnist,split_04,organamnist_35011,val/organamnist/val450_1.png,1,train,1004
organamnist,split_04,organamnist_15048,train/organamnist/train15048_2.png,2,train,1004
organamnist,split_04,organamnist_14146,train/organamnist/train14146_8.png,8,train,1004
organamnist,split_04,organamnist_3932,train/organamnist/train3932_7.png,7,train,1004
organamnist,split_04,organamnist_25984,train/organamnist/train25984_6.png,6,train,1004
organamnist,split_04,organamnist_13964,train/organamnist/train13964_7.png,7,train,1004
organamnist,split_04,organamnist_3186,train/organamnist/train3186_0.png,0,train,1004
organamnist,split_04,organamnist_22122,train/organamnist/train22122_9.png,9,train,1004
organamnist,split_04,organamnist_19938,train/organamnist/train19938_4.png,4,train,1004
organamnist,split_04,organamnist_31613,train/organamnist/train31613_5.png,5,train,1004
organamnist,split_04,organamnist_10622,train/organamnist/train10622_4.png,4,train,1004
organamnist,split_04,organamnist_17834,train/organamnist/train17834_2.png,2,train,1004
organamnist,split_04,organamnist_17456,train/organamnist/train17456_8.png,8,train,1004
organamnist,split_04,organamnist_30821,train/organamnist/train30821_2.png,2,train,1004
organamnist,split_04,organamnist_29097,train/organamnist/train29097_7.png,7,train,1004
organamnist,split_04,organamnist_13340,train/organamnist/train13340_6.png,6,train,1004
organamnist,split_04,organamnist_51985,test/organamnist/test10933_5.png,5,train,1004
organamnist,split_04,organamnist_15733,train/organamnist/train15733_7.png,7,train,1004
organamnist,split_04,organamnist_27710,train/organamnist/train27710_7.png,7,train,1004
organamnist,split_04,organamnist_30015,train/organamnist/train30015_7.png,7,train,1004
organamnist,split_04,organamnist_23943,train/organamnist/train23943_7.png,7,train,1004
organamnist,split_04,organamnist_41703,test/organamnist/test651_5.png,5,train,1004
organamnist,split_04,organamnist_46296,test/organamnist/test5244_1.png,1,train,1004
organamnist,split_04,organamnist_38079,val/organamnist/val3518_6.png,6,train,1004
organamnist,split_04,organamnist_20952,train/organamnist/train20952_9.png,9,train,1004
organamnist,split_04,organamnist_1947,train/organamnist/train1947_10.png,10,train,1004
organamnist,split_04,organamnist_11126,train/organamnist/train11126_5.png,5,train,1004
organamnist,split_04,organamnist_7572,train/organamnist/train7572_7.png,7,train,1004
organamnist,split_04,organamnist_7479,train/organamnist/train7479_3.png,3,train,1004
organamnist,split_04,organamnist_24118,train/organamnist/train24118_7.png,7,train,1004
organamnist,split_04,organamnist_32278,train/organamnist/train32278_7.png,7,train,1004
organamnist,split_04,organamnist_50670,test/organamnist/test9618_1.png,1,train,1004
organamnist,split_04,organamnist_372,train/organamnist/train372_7.png,7,train,1004
organamnist,split_04,organamnist_17398,train/organamnist/train17398_7.png,7,train,1004
organamnist,split_04,organamnist_1167,train/organamnist/train1167_4.png,4,train,1004
organamnist,split_04,organamnist_41349,test/organamnist/test297_5.png,5,train,1004
organamnist,split_04,organamnist_8482,train/organamnist/train8482_0.png,0,train,1004
organamnist,split_04,organamnist_24996,train/organamnist/train24996_7.png,7,train,1004
organamnist,split_04,organamnist_18251,train/organamnist/train18251_0.png,0,train,1004
organamnist,split_04,organamnist_51388,test/organamnist/test10336_1.png,1,train,1004
organamnist,split_04,organamnist_7610,train/organamnist/train7610_9.png,9,train,1004
organamnist,split_04,organamnist_13943,train/organamnist/train13943_8.png,8,train,1004
organamnist,split_04,organamnist_30367,train/organamnist/train30367_10.png,10,train,1004
organamnist,split_04,organamnist_33966,train/organamnist/train33966_4.png,4,train,1004
organamnist,split_04,organamnist_35254,val/organamnist/val693_5.png,5,train,1004
organamnist,split_04,organamnist_52178,test/organamnist/test11126_6.png,6,train,1004
organamnist,split_04,organamnist_34873,val/organamnist/val312_8.png,8,train,1004
organamnist,split_04,organamnist_29165,train/organamnist/train29165_9.png,9,train,1004
organamnist,split_04,organamnist_25552,train/organamnist/train25552_8.png,8,train,1004
organamnist,split_04,organamnist_12136,train/organamnist/train12136_5.png,5,train,1004
organamnist,split_04,organamnist_6275,train/organamnist/train6275_6.png,6,train,1004
organamnist,split_04,organamnist_42892,test/organamnist/test1840_10.png,10,train,1004
organamnist,split_04,organamnist_34398,train/organamnist/train34398_5.png,5,train,1004
organamnist,split_04,organamnist_16908,train/organamnist/train16908_10.png,10,train,1004
organamnist,split_04,organamnist_16594,train/organamnist/train16594_1.png,1,train,1004
organamnist,split_04,organamnist_16340,train/organamnist/train16340_7.png,7,train,1004
organamnist,split_04,organamnist_54345,test/organamnist/test13293_6.png,6,train,1004
organamnist,split_04,organamnist_54661,test/organamnist/test13609_8.png,8,train,1004
organamnist,split_04,organamnist_43542,test/organamnist/test2490_9.png,9,train,1004
organamnist,split_04,organamnist_56478,test/organamnist/test15426_4.png,4,train,1004
organamnist,split_04,organamnist_30914,train/organamnist/train30914_6.png,6,train,1004
organamnist,split_04,organamnist_5107,train/organamnist/train5107_10.png,10,train,1004
organamnist,split_04,organamnist_27544,train/organamnist/train27544_9.png,9,train,1004
organamnist,split_04,organamnist_40625,val/organamnist/val6064_7.png,7,train,1004
organamnist,split_04,organamnist_55370,test/organamnist/test14318_6.png,6,train,1004
organamnist,split_04,organamnist_7800,train/organamnist/train7800_5.png,5,train,1004
organamnist,split_04,organamnist_219,train/organamnist/train219_8.png,8,train,1004
organamnist,split_04,organamnist_35745,val/organamnist/val1184_6.png,6,train,1004
organamnist,split_04,organamnist_24034,train/organamnist/train24034_10.png,10,train,1004
organamnist,split_04,organamnist_45872,test/organamnist/test4820_10.png,10,train,1004
organamnist,split_04,organamnist_10564,train/organamnist/train10564_4.png,4,train,1004
organamnist,split_04,organamnist_43436,test/organamnist/test2384_4.png,4,train,1004
organamnist,split_04,organamnist_24356,train/organamnist/train24356_2.png,2,train,1004
organamnist,split_04,organamnist_57033,test/organamnist/test15981_10.png,10,train,1004
organamnist,split_04,organamnist_51734,test/organamnist/test10682_2.png,2,train,1004
organamnist,split_04,organamnist_5672,train/organamnist/train5672_6.png,6,train,1004
organamnist,split_04,organamnist_17785,train/organamnist/train17785_6.png,6,train,1004
organamnist,split_04,organamnist_34723,val/organamnist/val162_4.png,4,train,1004
organamnist,split_04,organamnist_37971,val/organamnist/val3410_7.png,7,train,1004
organamnist,split_04,organamnist_11632,train/organamnist/train11632_2.png,2,train,1004
organamnist,split_04,organamnist_27886,train/organamnist/train27886_4.png,4,train,1004
organamnist,split_04,organamnist_1424,train/organamnist/train1424_7.png,7,train,1004
organamnist,split_04,organamnist_31561,train/organamnist/train31561_5.png,5,train,1004
organamnist,split_04,organamnist_51269,test/organamnist/test10217_8.png,8,train,1004
organamnist,split_04,organamnist_30582,train/organamnist/train30582_3.png,3,train,1004
organamnist,split_04,organamnist_24846,train/organamnist/train24846_4.png,4,train,1004
organamnist,split_04,organamnist_57445,test/organamnist/test16393_5.png,5,train,1004
organamnist,split_04,organamnist_37559,val/organamnist/val2998_8.png,8,train,1004
organamnist,split_04,organamnist_44073,test/organamnist/test3021_4.png,4,train,1004
organamnist,split_04,organamnist_14337,train/organamnist/train14337_2.png,2,train,1004
organamnist,split_04,organamnist_47991,test/organamnist/test6939_6.png,6,train,1004
organamnist,split_04,organamnist_58173,test/organamnist/test17121_9.png,9,train,1004
organamnist,split_04,organamnist_15169,train/organamnist/train15169_9.png,9,train,1004
organamnist,split_04,organamnist_26185,train/organamnist/train26185_6.png,6,train,1004
organamnist,split_04,organamnist_6370,train/organamnist/train6370_7.png,7,train,1004
organamnist,split_04,organamnist_39320,val/organamnist/val4759_7.png,7,train,1004
organamnist,split_04,organamnist_4338,train/organamnist/train4338_0.png,0,train,1004
organamnist,split_04,organamnist_2005,train/organamnist/train2005_7.png,7,train,1004
organamnist,split_04,organamnist_18492,train/organamnist/train18492_0.png,0,train,1004
organamnist,split_04,organamnist_38743,val/organamnist/val4182_7.png,7,train,1004
organamnist,split_04,organamnist_8258,train/organamnist/train8258_8.png,8,train,1004
organamnist,split_04,organamnist_54955,test/organamnist/test13903_6.png,6,train,1004
organamnist,split_04,organamnist_25401,train/organamnist/train25401_3.png,3,train,1004
organamnist,split_04,organamnist_40038,val/organamnist/val5477_6.png,6,train,1004
organamnist,split_04,organamnist_17173,train/organamnist/train17173_8.png,8,train,1004
organamnist,split_04,organamnist_27432,train/organamnist/train27432_6.png,6,train,1004
organamnist,split_04,organamnist_42589,test/organamnist/test1537_7.png,7,train,1004
organamnist,split_04,organamnist_23001,train/organamnist/train23001_4.png,4,train,1004
organamnist,split_04,organamnist_31445,train/organamnist/train31445_0.png,0,train,1004
organamnist,split_04,organamnist_2031,train/organamnist/train2031_5.png,5,train,1004
organamnist,split_04,organamnist_19225,train/organamnist/train19225_10.png,10,train,1004
organamnist,split_04,organamnist_46056,test/organamnist/test5004_8.png,8,train,1004
organamnist,split_04,organamnist_10847,train/organamnist/train10847_6.png,6,train,1004
organamnist,split_04,organamnist_48789,test/organamnist/test7737_9.png,9,train,1004
organamnist,split_04,organamnist_40245,val/organamnist/val5684_8.png,8,train,1004
organamnist,split_04,organamnist_39345,val/organamnist/val4784_10.png,10,train,1004
organamnist,split_04,organamnist_23109,train/organamnist/train23109_0.png,0,train,1004
organamnist,split_04,organamnist_22592,train/organamnist/train22592_4.png,4,train,1004
organamnist,split_04,organamnist_52551,test/organamnist/test11499_6.png,6,train,1004
organamnist,split_04,organamnist_25049,train/organamnist/train25049_6.png,6,train,1004
organamnist,split_04,organamnist_38830,val/organamnist/val4269_9.png,9,train,1004
organamnist,split_04,organamnist_36350,val/organamnist/val1789_3.png,3,train,1004
organamnist,split_04,organamnist_21987,train/organamnist/train21987_7.png,7,train,1004
organamnist,split_04,organamnist_20926,train/organamnist/train20926_7.png,7,train,1004
organamnist,split_04,organamnist_47559,test/organamnist/test6507_1.png,1,train,1004
organamnist,split_04,organamnist_1589,train/organamnist/train1589_8.png,8,train,1004
organamnist,split_04,organamnist_24824,train/organamnist/train24824_1.png,1,train,1004
organamnist,split_04,organamnist_13079,train/organamnist/train13079_5.png,5,train,1004
organamnist,split_04,organamnist_38482,val/organamnist/val3921_5.png,5,train,1004
organamnist,split_04,organamnist_57300,test/organamnist/test16248_4.png,4,train,1004
organamnist,split_04,organamnist_16838,train/organamnist/train16838_6.png,6,train,1004
organamnist,split_04,organamnist_39174,val/organamnist/val4613_6.png,6,train,1004
organamnist,split_04,organamnist_29803,train/organamnist/train29803_8.png,8,train,1004
organamnist,split_04,organamnist_46470,test/organamnist/test5418_5.png,5,train,1004
organamnist,split_04,organamnist_7512,train/organamnist/train7512_2.png,2,train,1004
organamnist,split_04,organamnist_18684,train/organamnist/train18684_10.png,10,train,1004
organamnist,split_04,organamnist_24623,train/organamnist/train24623_10.png,10,train,1004
organamnist,split_04,organamnist_2067,train/organamnist/train2067_7.png,7,train,1004
organamnist,split_04,organamnist_36855,val/organamnist/val2294_10.png,10,train,1004
organamnist,split_04,organamnist_24580,train/organamnist/train24580_8.png,8,train,1004
organamnist,split_04,organamnist_14766,train/organamnist/train14766_2.png,2,train,1004
organamnist,split_04,organamnist_41154,test/organamnist/test102_10.png,10,train,1004
organamnist,split_04,organamnist_47719,test/organamnist/test6667_4.png,4,train,1004
organamnist,split_04,organamnist_14493,train/organamnist/train14493_1.png,1,train,1004
organamnist,split_04,organamnist_18554,train/organamnist/train18554_9.png,9,train,1004
organamnist,split_04,organamnist_46004,test/organamnist/test4952_10.png,10,train,1004
organamnist,split_04,organamnist_38624,val/organamnist/val4063_9.png,9,train,1004
organamnist,split_04,organamnist_6549,train/organamnist/train6549_0.png,0,train,1004
organamnist,split_04,organamnist_48077,test/organamnist/test7025_6.png,6,train,1004
organamnist,split_04,organamnist_40014,val/organamnist/val5453_7.png,7,train,1004
organamnist,split_04,organamnist_25777,train/organamnist/train25777_1.png,1,train,1004
organamnist,split_04,organamnist_33605,train/organamnist/train33605_4.png,4,train,1004
organamnist,split_04,organamnist_2105,train/organamnist/train2105_8.png,8,train,1004
organamnist,split_04,organamnist_20284,train/organamnist/train20284_6.png,6,train,1004
organamnist,split_04,organamnist_47899,test/organamnist/test6847_7.png,7,train,1004
organamnist,split_04,organamnist_49249,test/organamnist/test8197_10.png,10,train,1004
organamnist,split_04,organamnist_4868,train/organamnist/train4868_5.png,5,train,1004
organamnist,split_04,organamnist_17816,train/organamnist/train17816_5.png,5,train,1004
organamnist,split_04,organamnist_25334,train/organamnist/train25334_6.png,6,train,1004
organamnist,split_04,organamnist_35502,val/organamnist/val941_8.png,8,train,1004
organamnist,split_04,organamnist_55027,test/organamnist/test13975_2.png,2,train,1004
organamnist,split_04,organamnist_30307,train/organamnist/train30307_6.png,6,train,1004
organamnist,split_04,organamnist_44672,test/organamnist/test3620_3.png,3,train,1004
organamnist,split_04,organamnist_21126,train/organamnist/train21126_9.png,9,train,1004
organamnist,split_04,organamnist_27815,train/organamnist/train27815_5.png,5,train,1004
organamnist,split_04,organamnist_12319,train/organamnist/train12319_6.png,6,train,1004
organamnist,split_04,organamnist_36613,val/organamnist/val2052_8.png,8,train,1004
organamnist,split_04,organamnist_41276,test/organamnist/test224_4.png,4,train,1004
organamnist,split_04,organamnist_37117,val/organamnist/val2556_4.png,4,train,1004
organamnist,split_04,organamnist_2786,train/organamnist/train2786_4.png,4,train,1004
organamnist,split_04,organamnist_20923,train/organamnist/train20923_4.png,4,train,1004
organamnist,split_04,organamnist_47281,test/organamnist/test6229_9.png,9,train,1004
organamnist,split_04,organamnist_27169,train/organamnist/train27169_4.png,4,train,1004
organamnist,split_04,organamnist_27421,train/organamnist/train27421_8.png,8,train,1004
organamnist,split_04,organamnist_34937,val/organamnist/val376_8.png,8,train,1004
organamnist,split_04,organamnist_31105,train/organamnist/train31105_10.png,10,train,1004
organamnist,split_04,organamnist_44025,test/organamnist/test2973_8.png,8,train,1004
organamnist,split_04,organamnist_26416,train/organamnist/train26416_10.png,10,train,1004
organamnist,split_04,organamnist_1223,train/organamnist/train1223_10.png,10,train,1004
organamnist,split_04,organamnist_24116,train/organamnist/train24116_7.png,7,train,1004
organamnist,split_04,organamnist_47377,test/organamnist/test6325_8.png,8,train,1004
organamnist,split_04,organamnist_31111,train/organamnist/train31111_8.png,8,train,1004
organamnist,split_04,organamnist_23047,train/organamnist/train23047_4.png,4,train,1004
organamnist,split_04,organamnist_6466,train/organamnist/train6466_3.png,3,train,1004
organamnist,split_04,organamnist_34981,val/organamnist/val420_7.png,7,train,1004
organamnist,split_04,organamnist_29921,train/organamnist/train29921_9.png,9,train,1004
organamnist,split_04,organamnist_40667,val/organamnist/val6106_9.png,9,train,1004
organamnist,split_04,organamnist_41288,test/organamnist/test236_5.png,5,train,1004
organamnist,split_04,organamnist_46586,test/organamnist/test5534_4.png,4,train,1004
organamnist,split_04,organamnist_29323,train/organamnist/train29323_9.png,9,train,1004
organamnist,split_04,organamnist_4132,train/organamnist/train4132_6.png,6,train,1004
organamnist,split_04,organamnist_20957,train/organamnist/train20957_5.png,5,train,1004
organamnist,split_04,organamnist_40583,val/organamnist/val6022_10.png,10,train,1004
organamnist,split_04,organamnist_28752,train/organamnist/train28752_9.png,9,train,1004
organamnist,split_04,organamnist_58821,test/organamnist/test17769_6.png,6,train,1004
organamnist,split_04,organamnist_45549,test/organamnist/test4497_8.png,8,train,1004
organamnist,split_04,organamnist_32663,train/organamnist/train32663_8.png,8,train,1004
organamnist,split_04,organamnist_29201,train/organamnist/train29201_1.png,1,train,1004
organamnist,split_04,organamnist_52768,test/organamnist/test11716_2.png,2,train,1004
organamnist,split_04,organamnist_22939,train/organamnist/train22939_7.png,7,train,1004
organamnist,split_04,organamnist_48742,test/organamnist/test7690_3.png,3,train,1004
organamnist,split_04,organamnist_10579,train/organamnist/train10579_6.png,6,train,1004
organamnist,split_04,organamnist_28256,train/organamnist/train28256_8.png,8,train,1004
organamnist,split_04,organamnist_22230,train/organamnist/train22230_10.png,10,train,1004
organamnist,split_04,organamnist_12532,train/organamnist/train12532_10.png,10,train,1004
organamnist,split_04,organamnist_47115,test/organamnist/test6063_10.png,10,train,1004
organamnist,split_04,organamnist_9325,train/organamnist/train9325_7.png,7,train,1004
organamnist,split_04,organamnist_24427,train/organamnist/train24427_6.png,6,train,1004
organamnist,split_04,organamnist_6792,train/organamnist/train6792_4.png,4,train,1004
organamnist,split_04,organamnist_34689,val/organamnist/val128_1.png,1,train,1004
organamnist,split_04,organamnist_1331,train/organamnist/train1331_6.png,6,train,1004
organamnist,split_04,organamnist_19427,train/organamnist/train19427_8.png,8,train,1004
organamnist,split_04,organamnist_51739,test/organamnist/test10687_5.png,5,train,1004
organamnist,split_04,organamnist_34122,train/organamnist/train34122_10.png,10,train,1004
organamnist,split_04,organamnist_39830,val/organamnist/val5269_4.png,4,train,1004
organamnist,split_04,organamnist_35585,val/organamnist/val1024_3.png,3,train,1004
organamnist,split_04,organamnist_26582,train/organamnist/train26582_4.png,4,train,1004
organamnist,split_04,organamnist_21376,train/organamnist/train21376_5.png,5,train,1004
organamnist,split_04,organamnist_50885,test/organamnist/test9833_6.png,6,train,1004
organamnist,split_04,organamnist_23140,train/organamnist/train23140_5.png,5,train,1004
organamnist,split_04,organamnist_15055,train/organamnist/train15055_7.png,7,train,1004
organamnist,split_04,organamnist_27155,train/organamnist/train27155_0.png,0,train,1004
organamnist,split_04,organamnist_4316,train/organamnist/train4316_0.png,0,train,1004
organamnist,split_04,organamnist_28801,train/organamnist/train28801_6.png,6,train,1004
organamnist,split_04,organamnist_34290,train/organamnist/train34290_10.png,10,train,1004
organamnist,split_04,organamnist_46154,test/organamnist/test5102_4.png,4,train,1004
organamnist,split_04,organamnist_52430,test/organamnist/test11378_6.png,6,train,1004
organamnist,split_04,organamnist_5807,train/organamnist/train5807_6.png,6,train,1004
organamnist,split_04,organamnist_44789,test/organamnist/test3737_2.png,2,train,1004
organamnist,split_04,organamnist_47850,test/organamnist/test6798_4.png,4,train,1004
organamnist,split_04,organamnist_16919,train/organamnist/train16919_8.png,8,train,1004
organamnist,split_04,organamnist_4728,train/organamnist/train4728_6.png,6,train,1004
organamnist,split_04,organamnist_27688,train/organamnist/train27688_9.png,9,train,1004
organamnist,split_04,organamnist_46275,test/organamnist/test5223_5.png,5,train,1004
organamnist,split_04,organamnist_16941,train/organamnist/train16941_5.png,5,train,1004
organamnist,split_04,organamnist_16418,train/organamnist/train16418_9.png,9,train,1004
organamnist,split_04,organamnist_13460,train/organamnist/train13460_0.png,0,train,1004
organamnist,split_04,organamnist_15944,train/organamnist/train15944_9.png,9,train,1004
organamnist,split_04,organamnist_22318,train/organamnist/train22318_5.png,5,train,1004
organamnist,split_04,organamnist_54543,test/organamnist/test13491_6.png,6,train,1004
organamnist,split_04,organamnist_55206,test/organamnist/test14154_9.png,9,train,1004
organamnist,split_04,organamnist_28783,train/organamnist/train28783_10.png,10,train,1004
organamnist,split_04,organamnist_55575,test/organamnist/test14523_10.png,10,train,1004
organamnist,split_04,organamnist_43249,test/organamnist/test2197_2.png,2,train,1004
organamnist,split_04,organamnist_28251,train/organamnist/train28251_4.png,4,train,1004
organamnist,split_04,organamnist_13670,train/organamnist/train13670_2.png,2,train,1004
organamnist,split_04,organamnist_2943,train/organamnist/train2943_7.png,7,train,1004
organamnist,split_04,organamnist_37764,val/organamnist/val3203_1.png,1,train,1004
organamnist,split_04,organamnist_57228,test/organamnist/test16176_0.png,0,train,1004
organamnist,split_04,organamnist_34335,train/organamnist/train34335_8.png,8,train,1004
organamnist,split_04,organamnist_31335,train/organamnist/train31335_7.png,7,train,1004
organamnist,split_04,organamnist_18269,train/organamnist/train18269_2.png,2,train,1004
organamnist,split_04,organamnist_7171,train/organamnist/train7171_0.png,0,train,1004
organamnist,split_04,organamnist_3573,train/organamnist/train3573_4.png,4,train,1004
organamnist,split_04,organamnist_37271,val/organamnist/val2710_7.png,7,train,1004
organamnist,split_04,organamnist_6156,train/organamnist/train6156_5.png,5,train,1004
organamnist,split_04,organamnist_57478,test/organamnist/test16426_3.png,3,train,1004
organamnist,split_04,organamnist_53057,test/organamnist/test12005_9.png,9,train,1004
organamnist,split_04,organamnist_6185,train/organamnist/train6185_7.png,7,train,1004
organamnist,split_04,organamnist_41500,test/organamnist/test448_6.png,6,train,1004
organamnist,split_04,organamnist_8913,train/organamnist/train8913_10.png,10,train,1004
organamnist,split_04,organamnist_29917,train/organamnist/train29917_0.png,0,train,1004
organamnist,split_04,organamnist_37784,val/organamnist/val3223_4.png,4,train,1004
organamnist,split_04,organamnist_40275,val/organamnist/val5714_6.png,6,train,1004
organamnist,split_04,organamnist_2866,train/organamnist/train2866_8.png,8,train,1004
organamnist,split_04,organamnist_41004,val/organamnist/val6443_7.png,7,train,1004
organamnist,split_04,organamnist_58644,test/organamnist/test17592_6.png,6,train,1004
organamnist,split_04,organamnist_10885,train/organamnist/train10885_10.png,10,train,1004
organamnist,split_04,organamnist_18323,train/organamnist/train18323_7.png,7,train,1004
organamnist,split_04,organamnist_34780,val/organamnist/val219_10.png,10,train,1004
organamnist,split_04,organamnist_5801,train/organamnist/train5801_3.png,3,train,1004
organamnist,split_04,organamnist_51916,test/organamnist/test10864_10.png,10,train,1004
organamnist,split_04,organamnist_55474,test/organamnist/test14422_2.png,2,train,1004
organamnist,split_04,organamnist_42798,test/organamnist/test1746_7.png,7,train,1004
organamnist,split_04,organamnist_58554,test/organamnist/test17502_4.png,4,train,1004
organamnist,split_04,organamnist_38594,val/organamnist/val4033_7.png,7,train,1004
