dataset,split_id,sample_id,relative_path,label,subset,split_seed
sipakmed,split_03,sipakmed_3559,im_Superficial-Intermediate/CROPPED/051_01.bmp,1,train,1003
sipakmed,split_03,sipakmed_3482,im_Superficial-Intermediate/CROPPED/036_01.bmp,1,train,1003
sipakmed,split_03,sipakmed_1126,im_Koilocytotic/CROPPED/095_17.bmp,2,train,1003
sipakmed,split_03,sipakmed_2023,im_Metaplastic/CROPPED/124_03.bmp,4,train,1003
sipakmed,split_03,sipakmed_1137,im_Koilocytotic/CROPPED/097_06.bmp,2,train,1003
sipakmed,split_03,sipakmed_2125,im_Metaplastic/CROPPED/164_05.bmp,4,train,1003
sipakmed,split_03,sipakmed_1938,im_Metaplastic/CROPPED/091_03.bmp,4,train,1003
sipakmed,split_03,sipakmed_3584,im_Superficial-Intermediate/CROPPED/055_06.bmp,1,train,1003
sipakmed,split_03,sipakmed_411,im_Dyskeratotic/CROPPED/101_01.bmp,3,train,1003
sipakmed,split_03,sipakmed_3740,im_Superficial-Intermediate/CROPPED/078_05.bmp,1,train,1003
sipakmed,split_03,sipakmed_515,im_Dyskeratotic/CROPPED/119_01.bmp,3,train,1003
sipakmed,split_03,sipakmed_1914,im_Metaplastic/CROPPED/083_04.bmp,4,train,1003
sipakmed,split_03,sipakmed_1300,im_Koilocytotic/CROPPED/119_06.bmp,2,train,1003
sipakmed,split_03,sipakmed_2248,im_Metaplastic/CROPPED/209_01.bmp,4,train,1003
sipakmed,split_03,sipakmed_2824,im_Parabasal/CROPPED/055_04.bmp,0,train,1003
sipakmed,split_03,sipakmed_536,im_Dyskeratotic/CROPPED/127_03.bmp,3,train,1003
sipakmed,split_03,sipakmed_3206,im_Parabasal/CROPPED/106_05.bmp,0,train,1003
sipakmed,split_03,sipakmed_1164,im_Koilocytotic/CROPPED/100_02.bmp,2,train,1003
sipakmed,split_03,sipakmed_1682,im_Metaplastic/CROPPED/010_02.bmp,4,train,1003
sipakmed,split_03,sipakmed_239,im_Dyskeratotic/CROPPED/059_03.bmp,3,train,1003
sipakmed,split_03,sipakmed_2990,im_Parabasal/CROPPED/077_04.bmp,0,train,1003
sipakmed,split_03,sipakmed_3875,im_Superficial-Intermediate/CROPPED/101_06.bmp,1,train,1003
sipakmed,split_03,sipakmed_2900,im_Parabasal/CROPPED/066_04.bmp,0,train,1003
sipakmed,split_03,sipakmed_2593,im_Parabasal/CROPPED/021_03.bmp,0,train,1003
sipakmed,split_03,sipakmed_2537,im_Parabasal/CROPPED/013_02.bmp,0,train,1003
sipakmed,split_03,sipakmed_1677,im_Metaplastic/CROPPED/008_01.bmp,4,train,1003
sipakmed,split_03,sipakmed_2748,im_Parabasal/CROPPED/045_07.bmp,0,train,1003
sipakmed,split_03,sipakmed_1670,im_Metaplastic/CROPPED/006_02.bmp,4,train,1003
sipakmed,split_03,sipakmed_2718,im_Parabasal/CROPPED/042_05.bmp,0,train,1003
sipakmed,split_03,sipakmed_3501,im_Superficial-Intermediate/CROPPED/041_04.bmp,1,train,1003
sipakmed,split_03,sipakmed_307,im_Dyskeratotic/CROPPED/067_21.bmp,3,train,1003
sipakmed,split_03,sipakmed_3149,im_Parabasal/CROPPED/099_07.bmp,0,train,1003
sipakmed,split_03,sipakmed_3409,im_Superficial-Intermediate/CROPPED/024_03.bmp,1,train,1003
sipakmed,split_03,sipakmed_2452,im_Parabasal/CROPPED/003_05.bmp,0,train,1003
sipakmed,split_03,sipakmed_2336,im_Metaplastic/CROPPED/243_01.bmp,4,train,1003
sipakmed,split_03,sipakmed_3290,im_Superficial-Intermediate/CROPPED/009_09.bmp,1,train,1003
sipakmed,split_03,sipakmed_2287,im_Metaplastic/CROPPED/221_04.bmp,4,train,1003
sipakmed,split_03,sipakmed_1571,im_Koilocytotic/CROPPED/192_02.bmp,2,train,1003
sipakmed,split_03,sipakmed_2858,im_Parabasal/CROPPED/060_03.bmp,0,train,1003
sipakmed,split_03,sipakmed_2221,im_Metaplastic/CROPPED/202_02.bmp,4,train,1003
sipakmed,split_03,sipakmed_1341,im_Koilocytotic/CROPPED/123_06.bmp,2,train,1003
sipakmed,split_03,sipakmed_331,im_Dyskeratotic/CROPPED/072_07.bmp,3,train,1003
sipakmed,split_03,sipakmed_3518,im_Superficial-Intermediate/CROPPED/045_02.bmp,1,train,1003
sipakmed,split_03,sipakmed_3502,im_Superficial-Intermediate/CROPPED/042_01.bmp,1,train,1003
sipakmed,split_03,sipakmed_47,im_Dyskeratotic/CROPPED/008_01.bmp,3,train,1003
sipakmed,split_03,sipakmed_3125,im_Parabasal/CROPPED/097_07.bmp,0,train,1003
sipakmed,split_03,sipakmed_1935,im_Metaplastic/CROPPED/090_03.bmp,4,train,1003
sipakmed,split_03,sipakmed_1434,im_Koilocytotic/CROPPED/140_11.bmp,2,train,1003
sipakmed,split_03,sipakmed_940,im_Koilocytotic/CROPPED/048_01.bmp,2,train,1003
sipakmed,split_03,sipakmed_1275,im_Koilocytotic/CROPPED/114_13.bmp,2,train,1003
sipakmed,split_03,sipakmed_2453,im_Parabasal/CROPPED/003_06.bmp,0,train,1003
sipakmed,split_03,sipakmed_2006,im_Metaplastic/CROPPED/116_05.bmp,4,train,1003
sipakmed,split_03,sipakmed_2331,im_Metaplastic/CROPPED/240_01.bmp,4,train,1003
sipakmed,split_03,sipakmed_3636,im_Superficial-Intermediate/CROPPED/062_02.bmp,1,train,1003
sipakmed,split_03,sipakmed_253,im_Dyskeratotic/CROPPED/060_03.bmp,3,train,1003
sipakmed,split_03,sipakmed_1169,im_Koilocytotic/CROPPED/102_01.bmp,2,train,1003
sipakmed,split_03,sipakmed_797,im_Dyskeratotic/CROPPED/220_03.bmp,3,train,1003
sipakmed,split_03,sipakmed_71,im_Dyskeratotic/CROPPED/011_02.bmp,3,train,1003
sipakmed,split_03,sipakmed_3197,im_Parabasal/CROPPED/103_01.bmp,0,train,1003
sipakmed,split_03,sipakmed_3122,im_Parabasal/CROPPED/097_04.bmp,0,train,1003
sipakmed,split_03,sipakmed_686,im_Dyskeratotic/CROPPED/179_01.bmp,3,train,1003
sipakmed,split_03,sipakmed_1253,im_Koilocytotic/CROPPED/112_02.bmp,2,train,1003
sipakmed,split_03,sipakmed_1750,im_Metaplastic/CROPPED/028_02.bmp,4,train,1003
sipakmed,split_03,sipakmed_2394,im_Metaplastic/CROPPED/261_11.bmp,4,train,1003
sipakmed,split_03,sipakmed_3230,im_Superficial-Intermediate/CROPPED/003_02.bmp,1,train,1003
sipakmed,split_03,sipakmed_3,im_Dyskeratotic/CROPPED/001_04.bmp,3,train,1003
sipakmed,split_03,sipakmed_1410,im_Koilocytotic/CROPPED/134_05.bmp,2,train,1003
sipakmed,split_03,sipakmed_265,im_Dyskeratotic/CROPPED/064_01.bmp,3,train,1003
sipakmed,split_03,sipakmed_2323,im_Metaplastic/CROPPED/237_01.bmp,4,train,1003
sipakmed,split_03,sipakmed_2359,im_Metaplastic/CROPPED/253_02.bmp,4,train,1003
sipakmed,split_03,sipakmed_925,im_Koilocytotic/CROPPED/043_01.bmp,2,train,1003
sipakmed,split_03,sipakmed_3671,im_Superficial-Intermediate/CROPPED/067_03.bmp,1,train,1003
sipakmed,split_03,sipakmed_3016,im_Parabasal/CROPPED/082_03.bmp,0,train,1003
sipakmed,split_03,sipakmed_645,im_Dyskeratotic/CROPPED/164_19.bmp,3,train,1003
sipakmed,split_03,sipakmed_59,im_Dyskeratotic/CROPPED/009_06.bmp,3,train,1003
sipakmed,split_03,sipakmed_3316,im_Superficial-Intermediate/CROPPED/014_01.bmp,1,train,1003
sipakmed,split_03,sipakmed_3493,im_Superficial-Intermediate/CROPPED/039_01.bmp,1,train,1003
sipakmed,split_03,sipakmed_2421,im_Metaplastic/CROPPED/268_05.bmp,4,train,1003
sipakmed,split_03,sipakmed_1831,im_Metaplastic/CROPPED/070_01.bmp,4,train,1003
sipakmed,split_03,sipakmed_2620,im_Parabasal/CROPPED/025_04.bmp,0,train,1003
sipakmed,split_03,sipakmed_1712,im_Metaplastic/CROPPED/023_01.bmp,4,train,1003
sipakmed,split_03,sipakmed_2259,im_Metaplastic/CROPPED/212_03.bmp,4,train,1003
sipakmed,split_03,sipakmed_1433,im_Koilocytotic/CROPPED/140_10.bmp,2,train,1003
sipakmed,split_03,sipakmed_3226,im_Superficial-Intermediate/CROPPED/002_04.bmp,1,train,1003
sipakmed,split_03,sipakmed_13,im_Dyskeratotic/CROPPED/002_09.bmp,3,train,1003
sipakmed,split_03,sipakmed_539,im_Dyskeratotic/CROPPED/129_02.bmp,3,train,1003
sipakmed,split_03,sipakmed_113,im_Dyskeratotic/CROPPED/019_05.bmp,3,train,1003
sipakmed,split_03,sipakmed_1740,im_Metaplastic/CROPPED/025_12.bmp,4,train,1003
sipakmed,split_03,sipakmed_3805,im_Superficial-Intermediate/CROPPED/093_03.bmp,1,train,1003
sipakmed,split_03,sipakmed_2609,im_Parabasal/CROPPED/023_02.bmp,0,train,1003
sipakmed,split_03,sipakmed_174,im_Dyskeratotic/CROPPED/034_01.bmp,3,train,1003
sipakmed,split_03,sipakmed_28,im_Dyskeratotic/CROPPED/004_02.bmp,3,train,1003
sipakmed,split_03,sipakmed_1565,im_Koilocytotic/CROPPED/188_01.bmp,2,train,1003
sipakmed,split_03,sipakmed_2950,im_Parabasal/CROPPED/072_01.bmp,0,train,1003
sipakmed,split_03,sipakmed_3871,im_Superficial-Intermediate/CROPPED/101_02.bmp,1,train,1003
sipakmed,split_03,sipakmed_2332,im_Metaplastic/CROPPED/240_02.bmp,4,train,1003
sipakmed,split_03,sipakmed_144,im_Dyskeratotic/CROPPED/026_02.bmp,3,train,1003
sipakmed,split_03,sipakmed_959,im_Koilocytotic/CROPPED/055_01.bmp,2,train,1003
sipakmed,split_03,sipakmed_1854,im_Metaplastic/CROPPED/073_06.bmp,4,train,1003
sipakmed,split_03,sipakmed_3731,im_Superficial-Intermediate/CROPPED/076_03.bmp,1,train,1003
sipakmed,split_03,sipakmed_1332,im_Koilocytotic/CROPPED/122_13.bmp,2,train,1003
sipakmed,split_03,sipakmed_1426,im_Koilocytotic/CROPPED/140_03.bmp,2,train,1003
sipakmed,split_03,sipakmed_2116,im_Metaplastic/CROPPED/160_01.bmp,4,train,1003
sipakmed,split_03,sipakmed_446,im_Dyskeratotic/CROPPED/104_05.bmp,3,train,1003
sipakmed,split_03,sipakmed_849,im_Koilocytotic/CROPPED/016_02.bmp,2,train,1003
sipakmed,split_03,sipakmed_3033,im_Parabasal/CROPPED/086_07.bmp,0,train,1003
sipakmed,split_03,sipakmed_1327,im_Koilocytotic/CROPPED/122_08.bmp,2,train,1003
sipakmed,split_03,sipakmed_806,im_Dyskeratotic/CROPPED/221_06.bmp,3,train,1003
sipakmed,split_03,sipakmed_3633,im_Superficial-Intermediate/CROPPED/061_09.bmp,1,train,1003
sipakmed,split_03,sipakmed_2143,im_Metaplastic/CROPPED/170_03.bmp,4,train,1003
sipakmed,split_03,sipakmed_2211,im_Metaplastic/CROPPED/200_03.bmp,4,train,1003
sipakmed,split_03,sipakmed_1005,im_Koilocytotic/CROPPED/077_05.bmp,2,train,1003
sipakmed,split_03,sipakmed_3808,im_Superficial-Intermediate/CROPPED/094_02.bmp,1,train,1003
sipakmed,split_03,sipakmed_1902,im_Metaplastic/CROPPED/082_02.bmp,4,train,1003
sipakmed,split_03,sipakmed_2988,im_Parabasal/CROPPED/077_02.bmp,0,train,1003
sipakmed,split_03,sipakmed_195,im_Dyskeratotic/CROPPED/038_06.bmp,3,train,1003
sipakmed,split_03,sipakmed_3414,im_Superficial-Intermediate/CROPPED/025_05.bmp,1,train,1003
sipakmed,split_03,sipakmed_673,im_Dyskeratotic/CROPPED/173_02.bmp,3,train,1003
sipakmed,split_03,sipakmed_989,im_Koilocytotic/CROPPED/072_02.bmp,2,train,1003
sipakmed,split_03,sipakmed_2487,im_Parabasal/CROPPED/006_08.bmp,0,train,1003
sipakmed,split_03,sipakmed_1076,im_Koilocytotic/CROPPED/090_03.bmp,2,train,1003
sipakmed,split_03,sipakmed_1144,im_Koilocytotic/CROPPED/098_02.bmp,2,train,1003
sipakmed,split_03,sipakmed_2888,im_Parabasal/CROPPED/064_05.bmp,0,train,1003
sipakmed,split_03,sipakmed_1557,im_Koilocytotic/CROPPED/180_02.bmp,2,train,1003
sipakmed,split_03,sipakmed_2805,im_Parabasal/CROPPED/052_10.bmp,0,train,1003
sipakmed,split_03,sipakmed_391,im_Dyskeratotic/CROPPED/095_01.bmp,3,train,1003
sipakmed,split_03,sipakmed_2879,im_Parabasal/CROPPED/063_01.bmp,0,train,1003
sipakmed,split_03,sipakmed_3209,im_Parabasal/CROPPED/106_08.bmp,0,train,1003
sipakmed,split_03,sipakmed_3450,im_Superficial-Intermediate/CROPPED/030_04.bmp,1,train,1003
sipakmed,split_03,sipakmed_3917,im_Superficial-Intermediate/CROPPED/107_03.bmp,1,train,1003
sipakmed,split_03,sipakmed_3528,im_Superficial-Intermediate/CROPPED/046_01.bmp,1,train,1003
sipakmed,split_03,sipakmed_2403,im_Metaplastic/CROPPED/264_02.bmp,4,train,1003
sipakmed,split_03,sipakmed_1978,im_Metaplastic/CROPPED/101_05.bmp,4,train,1003
sipakmed,split_03,sipakmed_1969,im_Metaplastic/CROPPED/099_01.bmp,4,train,1003
sipakmed,split_03,sipakmed_2645,im_Parabasal/CROPPED/028_08.bmp,0,train,1003
sipakmed,split_03,sipakmed_2575,im_Parabasal/CROPPED/019_01.bmp,0,train,1003
sipakmed,split_03,sipakmed_2047,im_Metaplastic/CROPPED/138_02.bmp,4,train,1003
sipakmed,split_03,sipakmed_3177,im_Parabasal/CROPPED/101_03.bmp,0,train,1003
sipakmed,split_03,sipakmed_854,im_Koilocytotic/CROPPED/017_03.bmp,2,train,1003
sipakmed,split_03,sipakmed_3958,im_Superficial-Intermediate/CROPPED/114_03.bmp,1,train,1003
sipakmed,split_03,sipakmed_2220,im_Metaplastic/CROPPED/202_01.bmp,4,train,1003
sipakmed,split_03,sipakmed_1166,im_Koilocytotic/CROPPED/101_01.bmp,2,train,1003
sipakmed,split_03,sipakmed_3343,im_Superficial-Intermediate/CROPPED/017_11.bmp,1,train,1003
sipakmed,split_03,sipakmed_559,im_Dyskeratotic/CROPPED/137_02.bmp,3,train,1003
sipakmed,split_03,sipakmed_3320,im_Superficial-Intermediate/CROPPED/014_05.bmp,1,train,1003
sipakmed,split_03,sipakmed_1279,im_Koilocytotic/CROPPED/115_03.bmp,2,train,1003
sipakmed,split_03,sipakmed_977,im_Koilocytotic/CROPPED/066_01.bmp,2,train,1003
sipakmed,split_03,sipakmed_3692,im_Superficial-Intermediate/CROPPED/069_05.bmp,1,train,1003
sipakmed,split_03,sipakmed_2427,im_Metaplastic/CROPPED/271_01.bmp,4,train,1003
sipakmed,split_03,sipakmed_1069,im_Koilocytotic/CROPPED/089_02.bmp,2,train,1003
sipakmed,split_03,sipakmed_1880,im_Metaplastic/CROPPED/078_01.bmp,4,train,1003
sipakmed,split_03,sipakmed_831,im_Koilocytotic/CROPPED/011_05.bmp,2,train,1003
sipakmed,split_03,sipakmed_2924,im_Parabasal/CROPPED/069_10.bmp,0,train,1003
sipakmed,split_03,sipakmed_1679,im_Metaplastic/CROPPED/009_01.bmp,4,train,1003
sipakmed,split_03,sipakmed_556,im_Dyskeratotic/CROPPED/136_02.bmp,3,train,1003
sipakmed,split_03,sipakmed_2733,im_Parabasal/CROPPED/044_03.bmp,0,train,1003
sipakmed,split_03,sipakmed_3395,im_Superficial-Intermediate/CROPPED/023_01.bmp,1,train,1003
sipakmed,split_03,sipakmed_2153,im_Metaplastic/CROPPED/174_02.bmp,4,train,1003
sipakmed,split_03,sipakmed_2064,im_Metaplastic/CROPPED/141_04.bmp,4,train,1003
sipakmed,split_03,sipakmed_1003,im_Koilocytotic/CROPPED/077_03.bmp,2,train,1003
sipakmed,split_03,sipakmed_3076,im_Parabasal/CROPPED/093_19.bmp,0,train,1003
sipakmed,split_03,sipakmed_830,im_Koilocytotic/CROPPED/011_04.bmp,2,train,1003
sipakmed,split_03,sipakmed_2791,im_Parabasal/CROPPED/050_08.bmp,0,train,1003
sipakmed,split_03,sipakmed_2629,im_Parabasal/CROPPED/026_07.bmp,0,train,1003
sipakmed,split_03,sipakmed_2399,im_Metaplastic/CROPPED/262_05.bmp,4,train,1003
sipakmed,split_03,sipakmed_3715,im_Superficial-Intermediate/CROPPED/073_01.bmp,1,train,1003
sipakmed,split_03,sipakmed_1966,im_Metaplastic/CROPPED/097_05.bmp,4,train,1003
sipakmed,split_03,sipakmed_2542,im_Parabasal/CROPPED/014_04.bmp,0,train,1003
sipakmed,split_03,sipakmed_1213,im_Koilocytotic/CROPPED/107_01.bmp,2,train,1003
sipakmed,split_03,sipakmed_3630,im_Superficial-Intermediate/CROPPED/061_06.bmp,1,train,1003
sipakmed,split_03,sipakmed_3707,im_Superficial-Intermediate/CROPPED/071_05.bmp,1,train,1003
sipakmed,split_03,sipakmed_3927,im_Superficial-Intermediate/CROPPED/108_06.bmp,1,train,1003
sipakmed,split_03,sipakmed_864,im_Koilocytotic/CROPPED/020_03.bmp,2,train,1003
sipakmed,split_03,sipakmed_1073,im_Koilocytotic/CROPPED/089_06.bmp,2,train,1003
sipakmed,split_03,sipakmed_3966,im_Superficial-Intermediate/CROPPED/115_03.bmp,1,train,1003
sipakmed,split_03,sipakmed_340,im_Dyskeratotic/CROPPED/073_01.bmp,3,train,1003
sipakmed,split_03,sipakmed_1363,im_Koilocytotic/CROPPED/127_02.bmp,2,train,1003
sipakmed,split_03,sipakmed_24,im_Dyskeratotic/CROPPED/003_10.bmp,3,train,1003
sipakmed,split_03,sipakmed_159,im_Dyskeratotic/CROPPED/030_03.bmp,3,train,1003
sipakmed,split_03,sipakmed_2381,im_Metaplastic/CROPPED/259_03.bmp,4,train,1003
sipakmed,split_03,sipakmed_388,im_Dyskeratotic/CROPPED/093_04.bmp,3,train,1003
sipakmed,split_03,sipakmed_3055,im_Parabasal/CROPPED/092_02.bmp,0,train,1003
sipakmed,split_03,sipakmed_907,im_Koilocytotic/CROPPED/034_01.bmp,2,train,1003
sipakmed,split_03,sipakmed_1896,im_Metaplastic/CROPPED/081_04.bmp,4,train,1003
sipakmed,split_03,sipakmed_2050,im_Metaplastic/CROPPED/138_05.bmp,4,train,1003
sipakmed,split_03,sipakmed_448,im_Dyskeratotic/CROPPED/104_07.bmp,3,train,1003
sipakmed,split_03,sipakmed_3423,im_Superficial-Intermediate/CROPPED/027_04.bmp,1,train,1003
sipakmed,split_03,sipakmed_3330,im_Superficial-Intermediate/CROPPED/016_02.bmp,1,train,1003
sipakmed,split_03,sipakmed_1709,im_Metaplastic/CROPPED/020_01.bmp,4,train,1003
sipakmed,split_03,sipakmed_774,im_Dyskeratotic/CROPPED/216_03.bmp,3,train,1003
sipakmed,split_03,sipakmed_723,im_Dyskeratotic/CROPPED/198_05.bmp,3,train,1003
sipakmed,split_03,sipakmed_2642,im_Parabasal/CROPPED/028_05.bmp,0,train,1003
sipakmed,split_03,sipakmed_573,im_Dyskeratotic/CROPPED/141_03.bmp,3,train,1003
sipakmed,split_03,sipakmed_1379,im_Koilocytotic/CROPPED/130_04.bmp,2,train,1003
sipakmed,split_03,sipakmed_1067,im_Koilocytotic/CROPPED/088_11.bmp,2,train,1003
sipakmed,split_03,sipakmed_1842,im_Metaplastic/CROPPED/072_09.bmp,4,train,1003
sipakmed,split_03,sipakmed_2700,im_Parabasal/CROPPED/038_04.bmp,0,train,1003
sipakmed,split_03,sipakmed_3012,im_Parabasal/CROPPED/081_06.bmp,0,train,1003
sipakmed,split_03,sipakmed_1779,im_Metaplastic/CROPPED/047_03.bmp,4,train,1003
sipakmed,split_03,sipakmed_2807,im_Parabasal/CROPPED/053_02.bmp,0,train,1003
sipakmed,split_03,sipakmed_659,im_Dyskeratotic/CROPPED/166_07.bmp,3,train,1003
sipakmed,split_03,sipakmed_3968,im_Superficial-Intermediate/CROPPED/115_05.bmp,1,train,1003
sipakmed,split_03,sipakmed_375,im_Dyskeratotic/CROPPED/089_01.bmp,3,train,1003
sipakmed,split_03,sipakmed_2305,im_Metaplastic/CROPPED/227_05.bmp,4,train,1003
sipakmed,split_03,sipakmed_3921,im_Superficial-Intermediate/CROPPED/107_07.bmp,1,train,1003
sipakmed,split_03,sipakmed_3826,im_Superficial-Intermediate/CROPPED/096_03.bmp,1,train,1003
sipakmed,split_03,sipakmed_4002,im_Superficial-Intermediate/CROPPED/120_04.bmp,1,train,1003
sipakmed,split_03,sipakmed_2795,im_Parabasal/CROPPED/051_04.bmp,0,train,1003
sipakmed,split_03,sipakmed_1795,im_Metaplastic/CROPPED/058_01.bmp,4,train,1003
sipakmed,split_03,sipakmed_3520,im_Superficial-Intermediate/CROPPED/045_04.bmp,1,train,1003
sipakmed,split_03,sipakmed_3283,im_Superficial-Intermediate/CROPPED/009_02.bmp,1,train,1003
sipakmed,split_03,sipakmed_287,im_Dyskeratotic/CROPPED/067_01.bmp,3,train,1003
sipakmed,split_03,sipakmed_2276,im_Metaplastic/CROPPED/218_01.bmp,4,train,1003
sipakmed,split_03,sipakmed_1522,im_Koilocytotic/CROPPED/161_03.bmp,2,train,1003
sipakmed,split_03,sipakmed_3138,im_Parabasal/CROPPED/098_04.bmp,0,train,1003
sipakmed,split_03,sipakmed_3042,im_Parabasal/CROPPED/089_03.bmp,0,train,1003
sipakmed,split_03,sipakmed_3101,im_Parabasal/CROPPED/095_10.bmp,0,train,1003
sipakmed,split_03,sipakmed_3825,im_Superficial-Intermediate/CROPPED/096_02.bmp,1,train,1003
sipakmed,split_03,sipakmed_2750,im_Parabasal/CROPPED/046_01.bmp,0,train,1003
sipakmed,split_03,sipakmed_1356,im_Koilocytotic/CROPPED/124_06.bmp,2,train,1003
sipakmed,split_03,sipakmed_3048,im_Parabasal/CROPPED/089_09.bmp,0,train,1003
sipakmed,split_03,sipakmed_3763,im_Superficial-Intermediate/CROPPED/081_06.bmp,1,train,1003
sipakmed,split_03,sipakmed_2983,im_Parabasal/CROPPED/076_03.bmp,0,train,1003
sipakmed,split_03,sipakmed_844,im_Koilocytotic/CROPPED/015_05.bmp,2,train,1003
sipakmed,split_03,sipakmed_182,im_Dyskeratotic/CROPPED/037_01.bmp,3,train,1003
sipakmed,split_03,sipakmed_2150,im_Metaplastic/CROPPED/172_01.bmp,4,train,1003
sipakmed,split_03,sipakmed_249,im_Dyskeratotic/CROPPED/059_13.bmp,3,train,1003
sipakmed,split_03,sipakmed_2671,im_Parabasal/CROPPED/032_08.bmp,0,train,1003
sipakmed,split_03,sipakmed_942,im_Koilocytotic/CROPPED/049_02.bmp,2,train,1003
sipakmed,split_03,sipakmed_1020,im_Koilocytotic/CROPPED/082_06.bmp,2,train,1003
sipakmed,split_03,sipakmed_2038,im_Metaplastic/CROPPED/132_04.bmp,4,train,1003
sipakmed,split_03,sipakmed_877,im_Koilocytotic/CROPPED/025_02.bmp,2,train,1003
sipakmed,split_03,sipakmed_717,im_Dyskeratotic/CROPPED/196_01.bmp,3,train,1003
sipakmed,split_03,sipakmed_581,im_Dyskeratotic/CROPPED/141_11.bmp,3,train,1003
sipakmed,split_03,sipakmed_2541,im_Parabasal/CROPPED/014_03.bmp,0,train,1003
sipakmed,split_03,sipakmed_534,im_Dyskeratotic/CROPPED/127_01.bmp,3,train,1003
sipakmed,split_03,sipakmed_1932,im_Metaplastic/CROPPED/089_02.bmp,4,train,1003
sipakmed,split_03,sipakmed_1847,im_Metaplastic/CROPPED/072_14.bmp,4,train,1003
sipakmed,split_03,sipakmed_2572,im_Parabasal/CROPPED/018_04.bmp,0,train,1003
sipakmed,split_03,sipakmed_1856,im_Metaplastic/CROPPED/074_01.bmp,4,train,1003
sipakmed,split_03,sipakmed_143,im_Dyskeratotic/CROPPED/026_01.bmp,3,train,1003
sipakmed,split_03,sipakmed_777,im_Dyskeratotic/CROPPED/217_03.bmp,3,train,1003
sipakmed,split_03,sipakmed_519,im_Dyskeratotic/CROPPED/121_01.bmp,3,train,1003
sipakmed,split_03,sipakmed_383,im_Dyskeratotic/CROPPED/092_03.bmp,3,train,1003
sipakmed,split_03,sipakmed_244,im_Dyskeratotic/CROPPED/059_08.bmp,3,train,1003
sipakmed,split_03,sipakmed_1445,im_Koilocytotic/CROPPED/142_04.bmp,2,train,1003
sipakmed,split_03,sipakmed_214,im_Dyskeratotic/CROPPED/044_01.bmp,3,train,1003
sipakmed,split_03,sipakmed_1267,im_Koilocytotic/CROPPED/114_05.bmp,2,train,1003
sipakmed,split_03,sipakmed_1501,im_Koilocytotic/CROPPED/156_02.bmp,2,train,1003
sipakmed,split_03,sipakmed_2560,im_Parabasal/CROPPED/016_06.bmp,0,train,1003
sipakmed,split_03,sipakmed_122,im_Dyskeratotic/CROPPED/022_02.bmp,3,train,1003
sipakmed,split_03,sipakmed_2004,im_Metaplastic/CROPPED/116_03.bmp,4,train,1003
sipakmed,split_03,sipakmed_2799,im_Parabasal/CROPPED/052_04.bmp,0,train,1003
sipakmed,split_03,sipakmed_435,im_Dyskeratotic/CROPPED/102_09.bmp,3,train,1003
sipakmed,split_03,sipakmed_2634,im_Parabasal/CROPPED/027_05.bmp,0,train,1003
sipakmed,split_03,sipakmed_2197,im_Metaplastic/CROPPED/196_02.bmp,4,train,1003
sipakmed,split_03,sipakmed_1160,im_Koilocytotic/CROPPED/099_13.bmp,2,train,1003
sipakmed,split_03,sipakmed_732,im_Dyskeratotic/CROPPED/201_01.bmp,3,train,1003
sipakmed,split_03,sipakmed_235,im_Dyskeratotic/CROPPED/058_01.bmp,3,train,1003
sipakmed,split_03,sipakmed_3116,im_Parabasal/CROPPED/096_08.bmp,0,train,1003
sipakmed,split_03,sipakmed_921,im_Koilocytotic/CROPPED/041_01.bmp,2,train,1003
sipakmed,split_03,sipakmed_111,im_Dyskeratotic/CROPPED/019_03.bmp,3,train,1003
sipakmed,split_03,sipakmed_1815,im_Metaplastic/CROPPED/068_03.bmp,4,train,1003
sipakmed,split_03,sipakmed_1201,im_Koilocytotic/CROPPED/105_16.bmp,2,train,1003
sipakmed,split_03,sipakmed_747,im_Dyskeratotic/CROPPED/208_02.bmp,3,train,1003
sipakmed,split_03,sipakmed_1735,im_Metaplastic/CROPPED/025_07.bmp,4,train,1003
sipakmed,split_03,sipakmed_3675,im_Superficial-Intermediate/CROPPED/067_07.bmp,1,train,1003
sipakmed,split_03,sipakmed_3713,im_Superficial-Intermediate/CROPPED/072_04.bmp,1,train,1003
sipakmed,split_03,sipakmed_3582,im_Superficial-Intermediate/CROPPED/055_04.bmp,1,train,1003
sipakmed,split_03,sipakmed_1715,im_Metaplastic/CROPPED/023_04.bmp,4,train,1003
sipakmed,split_03,sipakmed_1874,im_Metaplastic/CROPPED/077_05.bmp,4,train,1003
sipakmed,split_03,sipakmed_3489,im_Superficial-Intermediate/CROPPED/037_03.bmp,1,train,1003
sipakmed,split_03,sipakmed_36,im_Dyskeratotic/CROPPED/005_07.bmp,3,train,1003
sipakmed,split_03,sipakmed_412,im_Dyskeratotic/CROPPED/101_02.bmp,3,train,1003
sipakmed,split_03,sipakmed_458,im_Dyskeratotic/CROPPED/107_02.bmp,3,train,1003
sipakmed,split_03,sipakmed_1311,im_Koilocytotic/CROPPED/121_06.bmp,2,train,1003
sipakmed,split_03,sipakmed_2300,im_Metaplastic/CROPPED/226_01.bmp,4,train,1003
sipakmed,split_03,sipakmed_2605,im_Parabasal/CROPPED/022_07.bmp,0,train,1003
sipakmed,split_03,sipakmed_3406,im_Superficial-Intermediate/CROPPED/023_12.bmp,1,train,1003
sipakmed,split_03,sipakmed_2889,im_Parabasal/CROPPED/064_06.bmp,0,train,1003
